time,ITAir,ITLiq
3236400,346261.921,346261.921
3240000,371222.0113,371222.0113
3243600,361887.0493,361887.0493
3247200,386682.2131,386682.2131
3250800,376221.6251,376221.6251
3254400,356067.1454,356067.1454
3258000,358318.9289,358318.9289
3261600,340207.8988,340207.8988
3265200,323336.6558,323336.6558
3268800,367528.829,367528.829
3272400,353623.0049,353623.0049
3276000,348569.4675,348569.4675
3279600,359867.2129,359867.2129
3283200,364602.4278,364602.4278
3286800,368026.894,368026.894
3290400,420982.9252,420982.9252
3294000,360599.7743,360599.7743
3297600,349632.5552,349632.5552
3301200,333106.7962,333106.7962
3304800,296670.2697,296670.2697
3308400,316238.2873,316238.2873
3312000,327826.5997,327826.5997
3315600,316601.2073,316601.2073
3319200,300084.1919,300084.1919
3322800,313334.8744,313334.8744
3326400,314589.4552,314589.4552
3330000,353930.5211,353930.5211
3333600,351915.3238,351915.3238
3337200,358409.0338,358409.0338
3340800,360021.0932,360021.0932
3344400,383957.874,383957.874
3348000,366865.9522,366865.9522
3351600,348932.3969,348932.3969
3355200,357797.5823,357797.5823
3358800,339111.1758,339111.1758
3362400,337406.2677,337406.2677
3366000,337584.2232,337584.2232
3369600,356480.3311,356480.3311
3373200,383474.0986,383474.0986
3376800,354843.2196,354843.2196
3380400,309565.126,309565.126
3384000,299501.625,299501.625
3387600,327168.0209,327168.0209
3391200,294385.0982,294385.0982
3394800,279427.9151,279427.9151
3398400,298575.258,298575.258
3402000,308848.382,308848.382
3405600,282931.5544,282931.5544
3409200,309405.4085,309405.4085
3412800,321649.4142,321649.4142
3416400,332489.8132,332489.8132
3420000,345830.889,345830.889
3423600,351232.1582,351232.1582
3427200,336297.0809,336297.0809
3430800,349276.8636,349276.8636
3434400,344126.261,344126.261
3438000,342490.0529,342490.0529
3441600,350390.8,350390.8
3445200,335708.1062,335708.1062
3448800,321291.388,321291.388
3452400,316573.0971,316573.0971
3456000,341923.1216,341923.1216
3459600,306106.6453,306106.6453
3463200,287517.5096,287517.5096
3466800,283693.8721,283693.8721
3470400,267875.576,267875.576
3474000,257448.6962,257448.6962
3477600,254575.1277,254575.1277
3481200,269433.1695,269433.1695
3484800,260102.2168,260102.2168
3488400,275196.3426,275196.3426
3492000,249341.0584,249341.0584
3495600,264345.392,264345.392
3499200,277231.7381,277231.7381
3502800,292380.3243,292380.3243
3506400,262226.9693,262226.9693
3510000,265285.4324,265285.4324
3513600,263233.5319,263233.5319
3517200,277774.2117,277774.2117
3520800,283889.3926,283889.3926
3524400,288263.6657,288263.6657
3528000,266156.1553,266156.1553
3531600,260897.4777,260897.4777
3535200,261476.3924,261476.3924
3538800,260293.3743,260293.3743
3542400,303214.6668,303214.6668
3546000,277155.3352,277155.3352
3549600,239451.7962,239451.7962
3553200,231789.614,231789.614
3556800,234831.4121,234831.4121
3560400,223679.951,223679.951
3564000,233131.79,233131.79
3567600,231655.4591,231655.4591
3571200,261280.2244,261280.2244
3574800,231796.629,231796.629
3578400,255993.6671,255993.6671
3582000,261090.2185,261090.2185
3585600,261893.8867,261893.8867
3589200,276067.534,276067.534
3592800,274871.6683,274871.6683
3596400,274602.6935,274602.6935
3600000,282252.7445,282252.7445
3603600,286162.9466,286162.9466
3607200,283550.6865,283550.6865
3610800,292407.0669,292407.0669
3614400,284548.5759,284548.5759
3618000,302390.1497,302390.1497
3621600,298009.4477,298009.4477
3625200,307352.3175,307352.3175
3628800,295373.7261,295373.7261
3632400,341871.8188,341871.8188
3636000,310714.8961,310714.8961
3639600,303536.3573,303536.3573
3643200,292697.5398,292697.5398
3646800,288808.3386,288808.3386
3650400,263975.7969,263975.7969
3654000,284579.3751,284579.3751
3657600,300141.4267,300141.4267
3661200,284513.9773,284513.9773
3664800,324297.6485,324297.6485
3668400,291249.1275,291249.1275
3672000,300151.1191,300151.1191
3675600,370391.8441,370391.8441
3679200,321102.5561,321102.5561
3682800,325553.5392,325553.5392
3686400,329478.6404,329478.6404
3690000,360145.2242,360145.2242
3693600,350380.3834,350380.3834
3697200,358602.939,358602.939
3700800,331820.7831,331820.7831
3704400,351422.4394,351422.4394
3708000,360239.1044,360239.1044
3711600,368662.5564,368662.5564
3715200,395309.2026,395309.2026
3718800,349037.1268,349037.1268
3722400,334026.6402,334026.6402
3726000,313899.0247,313899.0247
3729600,309230.1398,309230.1398
3733200,312293.989,312293.989
3736800,308499.2718,308499.2718
3740400,304473.6958,304473.6958
3744000,300892.6024,300892.6024
3747600,280992.1979,280992.1979
3751200,294136.1375,294136.1375
3754800,300558.2042,300558.2042
3758400,311708.9802,311708.9802
3762000,349196.4376,349196.4376
3765600,370398.3364,370398.3364
3769200,337763.3978,337763.3978
3772800,383259.9908,383259.9908
3776400,343248.1092,343248.1092
3780000,321312.3146,321312.3146
3783600,329802.4743,329802.4743
3787200,335427.0694,335427.0694
3790800,335023.0807,335023.0807
3794400,356133.9717,356133.9717
3798000,379928.9237,379928.9237
3801600,372243.7376,372243.7376
3805200,339688.8858,339688.8858
3808800,338492.3743,338492.3743
3812400,360026.422,360026.422
3816000,342547.8323,342547.8323
3819600,333361.2212,333361.2212
3823200,325322.9993,325322.9993
3826800,305023.6085,305023.6085
3830400,315347.988,315347.988
3834000,312566.2313,312566.2313
3837600,254854.2086,254854.2086
3841200,274957.509,274957.509
3844800,283064.8674,283064.8674
3848400,287848.3628,287848.3628
3852000,300266.9199,300266.9199
3855600,308728.7668,308728.7668
3859200,325304.7545,325304.7545
3862800,321250.3782,321250.3782
3866400,349836.061,349836.061
3870000,325022.8682,325022.8682
3873600,390886.7356,390886.7356
3877200,368386.4004,368386.4004
3880800,358192.8496,358192.8496
3884400,330784.7132,330784.7132
3888000,379925.3372,379925.3372
3891600,369384.1803,369384.1803
3895200,317513.1174,317513.1174
3898800,289133.1747,289133.1747
3902400,287155.5798,287155.5798
3906000,316817.83,316817.83
3909600,315719.4712,315719.4712
3913200,301831.5616,301831.5616
3916800,294717.3761,294717.3761
3920400,317875.1868,317875.1868
3924000,282812.1062,282812.1062
3927600,390165.3682,390165.3682
3931200,377937.3139,377937.3139
3934800,408257.5876,408257.5876
3938400,408368.2963,408368.2963
3942000,407392.0799,407392.0799
3945600,374704.5709,374704.5709
3949200,358861.59,358861.59
3952800,329868.2772,329868.2772
3956400,341652.2854,341652.2854
3960000,335091.3243,335091.3243
3963600,325481.4333,325481.4333
3967200,318082.2842,318082.2842
3970800,348551.1283,348551.1283
3974400,379779.3563,379779.3563
3978000,373437.908,373437.908
3981600,333504.1593,333504.1593
3985200,337521.9601,337521.9601
3988800,337463.4514,337463.4514
3992400,338821.7285,338821.7285
3996000,296753.0069,296753.0069
3999600,304129.6992,304129.6992
4003200,372695.1308,372695.1308
4006800,391482.0586,391482.0586
4010400,433742.7655,433742.7655
4014000,415103.142,415103.142
4017600,410447.1157,410447.1157
4021200,330327.8698,330327.8698
4024800,346859.4129,346859.4129
4028400,328989.1589,328989.1589
4032000,305936.0417,305936.0417
4035600,327854.0197,327854.0197
4039200,344322.2784,344322.2784
4042800,343863.2228,343863.2228
4046400,348796.8759,348796.8759
4050000,325450.3994,325450.3994
4053600,372529.6507,372529.6507
4057200,339861.2736,339861.2736
4060800,363242.3854,363242.3854
4064400,332665.784,332665.784
4068000,298425.242,298425.242
4071600,268961.4887,268961.4887
4075200,256163.2596,256163.2596
4078800,248385.9754,248385.9754
4082400,275394.6654,275394.6654
4086000,237479.5793,237479.5793
4089600,257100.1236,257100.1236
4093200,285989.433,285989.433
4096800,319860.0129,319860.0129
4100400,338918.082,338918.082
4104000,322114.9447,322114.9447
4107600,318265.4613,318265.4613
4111200,333535.0656,333535.0656
4114800,358171.3768,358171.3768
4118400,359953.5158,359953.5158
4122000,340554.5791,340554.5791
4125600,357291.0803,357291.0803
4129200,342099.0334,342099.0334
4132800,335341.5197,335341.5197
4136400,356258.2035,356258.2035
4140000,374305.1606,374305.1606
4143600,370339.4824,370339.4824
4147200,406921.093,406921.093
4150800,365559.3776,365559.3776
4154400,361522.0908,361522.0908
4158000,332265.4706,332265.4706
4161600,323410.1688,323410.1688
4165200,320398.8624,320398.8624
4168800,336265.3386,336265.3386
4172400,320650.1126,320650.1126
4176000,263584.7305,263584.7305
4179600,252947.3087,252947.3087
4183200,270971.3673,270971.3673
4186800,250921.5617,250921.5617
4190400,249648.5938,249648.5938
4194000,248514.3355,248514.3355
4197600,267268.4762,267268.4762
4201200,259120.2946,259120.2946
4204800,268794.5855,268794.5855
4208400,263872.8542,263872.8542
4212000,276092.8854,276092.8854
4215600,338150.9422,338150.9422
4219200,347431.7774,347431.7774
4222800,320969.3632,320969.3632
4226400,323311.5229,323311.5229
4230000,319865.977,319865.977
4233600,348770.8208,348770.8208
4237200,346551.8824,346551.8824
4240800,341015.2183,341015.2183
4244400,317186.6592,317186.6592
4248000,322152.5017,322152.5017
4251600,329597.3973,329597.3973
4255200,323254.7406,323254.7406
4258800,305022.3998,305022.3998
4262400,335656.756,335656.756
4266000,374265.3994,374265.3994
4269600,359353.8766,359353.8766
4273200,328554.8971,328554.8971
4276800,339098.2167,339098.2167
4280400,354075.4875,354075.4875
4284000,348633.8906,348633.8906
4287600,355546.9745,355546.9745
4291200,345490.2362,345490.2362
4294800,347334.5601,347334.5601
4298400,365324.1483,365324.1483
4302000,361895.3773,361895.3773
4305600,385440.6184,385440.6184
4309200,387727.6139,387727.6139
4312800,382200.473,382200.473
4316400,371886.8661,371886.8661
4320000,403032.9374,403032.9374
4323600,377527.386,377527.386
4327200,395000.5987,395000.5987
4330800,393053.6706,393053.6706
4334400,443539.2884,443539.2884
4338000,439525.4618,439525.4618
4341600,433919.1746,433919.1746
4345200,414702.3106,414702.3106
4348800,442383.625,442383.625
4352400,440118.0736,440118.0736
4356000,426478.2181,426478.2181
4359600,346041.7932,346041.7932
4363200,393974.0635,393974.0635
4366800,386897.4605,386897.4605
4370400,424709.4699,424709.4699
4374000,372519.4171,372519.4171
4377600,347105.9014,347105.9014
4381200,434689.4639,434689.4639
4384800,409300.727,409300.727
4388400,338078.8504,338078.8504
4392000,417091.5125,417091.5125
4395600,413858.3699,413858.3699
4399200,439306.528,439306.528
4402800,406610.2099,406610.2099
4406400,449539.4343,449539.4343
4410000,431227.5176,431227.5176
4413600,402451.8632,402451.8632
4417200,370561.6805,370561.6805
4420800,305078.4208,305078.4208
4424400,410557.782,410557.782
4428000,404355.3201,404355.3201
4431600,394367.4997,394367.4997
4435200,413330.8063,413330.8063
4438800,413843.7342,413843.7342
4442400,414910.8313,414910.8313
4446000,415375.4537,415375.4537
4449600,415042.8742,415042.8742
4453200,419635.2128,419635.2128
4456800,386828.7967,386828.7967
4460400,388501.7966,388501.7966
4464000,395925.5216,395925.5216
4467600,400198.5926,400198.5926
4471200,387766.1662,387766.1662
4474800,360753.7129,360753.7129
4478400,397130.9104,397130.9104
4482000,380674.0006,380674.0006
4485600,392111.6457,392111.6457
4489200,408735.4846,408735.4846
4492800,408698.8928,408698.8928
4496400,355412.4436,355412.4436
4500000,365558.026,365558.026
4503600,285687.0647,285687.0647
4507200,245795.9613,245795.9613
4510800,339568.8517,339568.8517
4514400,380427.6153,380427.6153
4518000,372774.8274,372774.8274
4521600,385313.6602,385313.6602
4525200,389217.775,389217.775
4528800,420830.3049,420830.3049
4532400,368394.4935,368394.4935
4536000,414775.8148,414775.8148
4539600,372626.7179,372626.7179
4543200,395137.45,395137.45
4546800,401476.5014,401476.5014
4550400,410356.8905,410356.8905
4554000,397751.9774,397751.9774
4557600,396632.2091,396632.2091
4561200,362390.1403,362390.1403
4564800,399472.2795,399472.2795
4568400,402454.2075,402454.2075
4572000,401629.5644,401629.5644
4575600,382435.3694,382435.3694
4579200,386148.03,386148.03
4582800,390437.8977,390437.8977
4586400,379890.4607,379890.4607
4590000,391506.4239,391506.4239
4593600,391695.3336,391695.3336
4597200,386808.6829,386808.6829
4600800,388255.0557,388255.0557
4604400,381349.1628,381349.1628
4608000,346615.5961,346615.5961
4611600,330627.8761,330627.8761
4615200,348882.5991,348882.5991
4618800,350973.9643,350973.9643
4622400,309448.0069,309448.0069
4626000,347829.9788,347829.9788
4629600,313820.6975,313820.6975
4633200,346131.0323,346131.0323
4636800,350734.7013,350734.7013
4640400,348555.2224,348555.2224
4644000,355279.5928,355279.5928
4647600,391190.6197,391190.6197
4651200,415756.7704,415756.7704
4654800,358758.8398,358758.8398
4658400,340693.3103,340693.3103
4662000,389182.7345,389182.7345
4665600,395064.8306,395064.8306
4669200,384508.6898,384508.6898
4672800,357649.4942,357649.4942
4676400,336024.2915,336024.2915
4680000,315378.822,315378.822
4683600,330182.5134,330182.5134
4687200,305289.9424,305289.9424
4690800,299901.0859,299901.0859
4694400,258037.7473,258037.7473
4698000,285072.871,285072.871
4701600,284813.6424,284813.6424
4705200,297326.3135,297326.3135
4708800,344447.8808,344447.8808
4712400,349804.394,349804.394
4716000,342179.5223,342179.5223
4719600,352378.4686,352378.4686
4723200,350564.8559,350564.8559
4726800,360195.2191,360195.2191
4730400,359066.5075,359066.5075
4734000,354080.5492,354080.5492
4737600,339427.0503,339427.0503
4741200,349681.6116,349681.6116
4744800,342129.8988,342129.8988
4748400,357658.1928,357658.1928
4752000,382780.1161,382780.1161
4755600,350089.5426,350089.5426
4759200,338248.1322,338248.1322
4762800,307654.7603,307654.7603
4766400,271481.4976,271481.4976
4770000,288054.3482,288054.3482
4773600,284049.6262,284049.6262
4777200,294996.4027,294996.4027
4780800,316797.9277,316797.9277
4784400,295975.7241,295975.7241
4788000,271597.8244,271597.8244
4791600,333089.4327,333089.4327
4795200,276923.8524,276923.8524
4798800,325022.9039,325022.9039
4802400,324050.5527,324050.5527
4806000,370684.5954,370684.5954
4809600,336725.0439,336725.0439
4813200,331142.2283,331142.2283
4816800,311217.8335,311217.8335
4820400,316452.5296,316452.5296
4824000,306611.8934,306611.8934
4827600,344832.0614,344832.0614
4831200,328299.9295,328299.9295
4834800,323620.2992,323620.2992
4838400,242524.2848,242524.2848
4842000,276093.6979,276093.6979
4845600,263889.6934,263889.6934
4849200,266645.3912,266645.3912
4852800,257480.1293,257480.1293
4856400,254976.3825,254976.3825
4860000,241841.0064,241841.0064
4863600,261607.4538,261607.4538
4867200,291915.6931,291915.6931
4870800,298129.3688,298129.3688
4874400,302457.7823,302457.7823
4878000,309759.12,309759.12
4881600,296999.8618,296999.8618
4885200,349109.3055,349109.3055
4888800,367119.2548,367119.2548
4892400,328477.0688,328477.0688
4896000,325366.2339,325366.2339
4899600,342642.4476,342642.4476
4903200,388209.0551,388209.0551
4906800,399938.704,399938.704
4910400,388773.9826,388773.9826
4914000,364739.6126,364739.6126
4917600,378512.8392,378512.8392
4921200,353609.5533,353609.5533
4924800,377399.7595,377399.7595
4928400,392498.5459,392498.5459
4932000,355602.6459,355602.6459
4935600,341896.56,341896.56
4939200,310431.3398,310431.3398
4942800,361747.0942,361747.0942
4946400,341445.8506,341445.8506
4950000,345301.1899,345301.1899
4953600,287183.2816,287183.2816
4957200,309294.6411,309294.6411
4960800,309401.9717,309401.9717
4964400,293772.7015,293772.7015
4968000,312406.6168,312406.6168
4971600,349795.4035,349795.4035
